pspgame,16,-1,0,C:\Users\heribert\Desktop\desktop schrott2\dev_hdd0\game\TEST12345\USRDIR\pspgame.elf,,null,0
rpcsp,16,-1,0,C:\Users\heribert\Desktop\desktop schrott2\dev_hdd0\game\TEST12345\USRDIR\rpcsp.elf,,null,0
COMI,15,-1,0,C:\Users\heribert\Desktop\desktop schrott2\The Curse Of Monkey Island (CD Windows)\COMI.LA0,,null,0
COMI.LA1,15,-1,0,C:\Users\heribert\Desktop\desktop schrott2\The Curse Of Monkey Island (CD Windows)\COMI.LA1,,null,0
COMI.LA2,15,-1,0,C:\Users\heribert\Desktop\desktop schrott2\The Curse Of Monkey Island (CD Windows)\COMI.LA2,,null,0
Project64,24,-1,0,C:\Users\heribert\Desktop\pj\Project64.exe,,null,0
Mario Kart 64,8,-1,0,C:\Users\rainer\Downloads\Mario Kart 64 (Europe).n64,,null,0
The Legend of Zelda MM DEC,11,-1,0,C:\Users\rainer\Downloads\DECTLOZMM\The Legend of Zelda MM DEC.3ds,,null,0
abcd,1,-1,0,D:\abcd.apk,,null,0
abcdd,1,-1,0,D:\abcdd.apk,,null,0
Banjo-Kazooie,8,-1,0,D:\Banjo-Kazooie (Europe) (En,Fr,De).n64,,null,0
Governor of Poker v1.2.5 - Copie,1,-1,0,D:\Governor of Poker v1.2.5 - Copie.apk,,null,0
Governor of Poker v1.2.5,1,-1,0,D:\Governor of Poker v1.2.5.apk,,null,0
Mortal Kombat Trilogy,8,-1,0,D:\Mortal Kombat Trilogy (Europe).n64,,null,0
zzz - Copie,21,-1,0,D:\zzz - Copie.smc,,null,0
ML,11,-1,0,D:\files\apps\3DS To CIA Converter v4.1\ML.3ds,,null,0
BigBlueMenu,11,-1,0,D:\files\apps\3DS To CIA Converter v4.1\For the 3DS SD card\BigBlueMenu.3ds,,null,0
Steem,24,-1,0,D:\files\emus\atari\steem_v3_2\Steem.exe,,null,0
pcaewin,24,-1,0,D:\files\emus\atari5200\pcaewin\pcaewin.exe,,null,0
nullDC_Win32_Release-NoTrace - Copie,24,-1,0,D:\files\emus\dc\nullDC_Win32_Release-NoTrace - Copie.exe,,null,0
nullDC_Win32_Release-NoTrace,24,-1,0,D:\files\emus\dc\nullDC_Win32_Release-NoTrace.exe,,null,0
nullDC_Win32_Release-NoTrace,24,-1,0,D:\files\emus\dc\NullDC 1.0.4\nullDC_Win32_Release-NoTrace.exe,,null,0
VisualBoyAdvance,24,-1,0,D:\files\emus\gameboy advance\VisualBoyAdvance-1.8.0-beta3\VisualBoyAdvance.exe,,null,0
Project64,24,-1,0,D:\files\emus\n64\Project64 2.1\Project64.exe,,null,0
Project64,24,-1,0,D:\files\emus\n64\Project64_2.3\Project64 2.3\Project64.exe,,null,0
DeSmuME_0.9.10_x64,24,-1,0,D:\files\emus\nds\desmume-0.9.10-win64\DeSmuME_0.9.10_x64.exe,,null,0
DeSmuME_0.9.11_x64,24,-1,0,D:\files\emus\nds\desmume-0.9.11-win64\DeSmuME_0.9.11_x64.exe,,null,0
fceux,24,-1,0,D:\files\emus\nes\fceux-2.2.2-win32\fceux.exe,,null,0
Dolphin,24,-1,0,D:\files\emus\ngc_wii\Dolphin.exe,,null,0
Dolphin,24,-1,0,D:\files\emus\ngc_wii\dolphin-master-4.0-4583-x64\Dolphin-x64\Dolphin.exe,,null,0
Dolphin,24,-1,0,D:\files\emus\ngc_wii\dolphin30\dolphin-3.0-win64\Dolphin.exe,,null,0
aaa - Copie (2)d,21,-1,0,D:\files\emus\ps1\android\aaa - Copie (2)d.smc,,null,0
aaa - Copie,21,-1,0,D:\files\emus\ps1\android\aaa - Copie.smc,,null,0
aaa,21,-1,0,D:\files\emus\ps1\android\aaa.smc,,null,0
ePSXe for Android APK 1.9.20 - Copie - Copie (2),1,-1,0,D:\files\emus\ps1\android\ePSXe for Android APK 1.9.20 - Copie - Copie (2).apk,,null,0
ePSXe for Android APK 1.9.20 - Copie - Copie,1,-1,0,D:\files\emus\ps1\android\ePSXe for Android APK 1.9.20 - Copie - Copie.apk,,null,0
ePSXe for Android APK 1.9.20 - Copie,1,-1,0,D:\files\emus\ps1\android\ePSXe for Android APK 1.9.20 - Copie.apk,,null,0
ePSXe for Android APK 1.9.20,1,-1,0,D:\files\emus\ps1\android\ePSXe for Android APK 1.9.20.apk,,null,0
ePSXe,24,-1,0,D:\files\emus\ps1\ePSXe190\ePSXe.exe,,null,0
ePSXe,24,-1,0,D:\files\emus\ps1\ePSXe190.old\ePSXe.exe,,null,0
ePSXe,24,-1,0,D:\files\emus\ps1\ePSXe205\ePSXe.exe,,null,0
fpse,24,-1,0,D:\files\emus\ps1\FPSE_009bin\fpse.exe,,null,0
rpcs3,24,-1,0,D:\files\emus\ps3\rpcs3.exe,,null,0
dump_stack,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\dump_stack.elf,,null,0
gs_basic_triangle,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\gs_basic_triangle.elf,,null,0
pad_test,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\pad_test.elf,,null,0
ppu_thread,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\ppu_thread.elf,,null,0
pspgame,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\pspgame.elf,,null,0
rpcsp,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\rpcsp.elf,,null,0
tetris,16,-1,0,D:\files\emus\ps3\dev_hdd0\game\TEST12345\USRDIR\tetris.elf,,null,0
SdkControllerApp,1,-1,0,D:\files\emus\psp\android-sdk_r24.0.2-windows\android-sdk-windows\tools\apps\SdkController\bin\SdkControllerApp.apk,,null,0
PPSSPPWindows,24,-1,0,D:\files\emus\psp\ppsspp_win\PPSSPPWindows.exe,,null,0
PPSSPPWindows64,24,-1,0,D:\files\emus\psp\ppsspp_win\PPSSPPWindows64.exe,,null,0
PPSSPPWindows,24,-1,0,D:\files\emus\psp\ppsspp_win.old\PPSSPPWindows.exe,,null,0
PPSSPPWindows64,24,-1,0,D:\files\emus\psp\ppsspp_win.old\PPSSPPWindows64.exe,,null,0
PPSSPPWindows,24,-1,0,D:\files\emus\psp\ppsspp_win0.9.9\PPSSPPWindows.exe,,null,0
PPSSPPWindows64,24,-1,0,D:\files\emus\psp\ppsspp_win0.9.9\PPSSPPWindows64.exe,,null,0
scummvm-1.6.0-win32,24,-1,0,D:\files\emus\scummvm\scummvm-1.6.0-win32.exe,,null,0
fakenesw,24,-1,0,D:\files\emus\snes\fakenesw059b3\fakenesw.exe,,null,0
snes9x-x64,24,-1,0,D:\files\emus\snes\snes9x-1.53-x64\snes9x-x64.exe,,null,0
snes9x-x64,24,-1,0,D:\files\emus\snes\snes9x_testbuild_25062014\snes9x-x64.exe,,null,0
snes9x,24,-1,0,D:\files\emus\snes\snes9x_testbuild_25062014\snes9x.exe,,null,0
Cemu,24,-1,0,D:\files\emus\wii u\cemu_1.7.3d\Cemu.exe,,null,0
Xeon,24,-1,0,D:\files\emus\xbox\Xeon_10\Xeon.exe,,null,0
xenia,24,-1,0,D:\files\emus\Xbox 360\xenia.exe,,null,0
Governor of Poker 2 Premium v1.0.1,1,-1,0,D:\files\games\android\Governor of Poker 2 Premium v1.0.1.apk,,null,0
Governor of Poker 2 v1.1.1 MOD (Unlimited Money),1,-1,0,D:\files\games\android\Governor of Poker 2 v1.1.1 MOD (Unlimited Money).apk,,null,0
Governor of Poker v1.2.5,1,-1,0,D:\files\games\android\Governor of Poker v1.2.5.apk,,null,0
Resident Evil 4 v1.00.00 [En] apkmania,1,-1,0,D:\files\games\android\Resident Evil 4 v1.00.00 [En] apkmania.com\Resident Evil 4 v1.00.00 [En] apkmania.apk,,null,0
Banjo-Kazooie,8,-1,0,D:\files\games\n64\Banjo-Kazooie (Europe) (En,Fr,De)\Banjo-Kazooie (Europe) (En,Fr,De).n64,,null,0
The Legend of Zelda MM DEC,11,-1,0,D:\files\games\nds3\The Legend of Zelda MM DEC.3ds,,null,0
ML,11,-1,0,D:\files\games\nds3\3DS0295 - Mario & Luigi - Dream Team Bros EUR\0295 Mario and Luigi Dream Team Bros EUR 3DS-CONTRAST ABCD\ML.3ds,,null,0
90 Minutes - European Prime Goal (E) [!],21,-1,0,D:\files\games\snes\Europe\90 Minutes - European Prime Goal (E) [!].smc,,null,0
Asterix & Obelix (E),21,-1,0,D:\files\games\snes\Europe\Asterix & Obelix (E).smc,,null,0
Asterix (E) [!],21,-1,0,D:\files\games\snes\Europe\Asterix (E) [!].smc,,null,0
Biker Mice From Mars (E) [!],21,-1,0,D:\files\games\snes\Europe\Biker Mice From Mars (E) [!].smc,,null,0
Bugs Bunny - Rabbit Rampage (E),21,-1,0,D:\files\games\snes\Europe\Bugs Bunny - Rabbit Rampage (E).smc,,null,0
Donkey Kong Country (E) (V1.1) [!],21,-1,0,D:\files\games\snes\Europe\Donkey Kong Country (E) (V1.1) [!].smc,,null,0
Donkey Kong Country 2 - Diddy's Kong Quest (G) (V1.1) [!],21,-1,0,D:\files\games\snes\Europe\Donkey Kong Country 2 - Diddy's Kong Quest (G) (V1.1) [!].smc,,null,0
Donkey Kong Country 3 - Dixie Kong's Double Trouble (E) [!],21,-1,0,D:\files\games\snes\Europe\Donkey Kong Country 3 - Dixie Kong's Double Trouble (E) [!].smc,,null,0
Family Dog (E),21,-1,0,D:\files\games\snes\Europe\Family Dog (E).smc,,null,0
Flintstones, The (E),21,-1,0,D:\files\games\snes\Europe\Flintstones, The (E).smc,,null,0
Flintstones, The - The Treasure of Sierra Madrock (E),21,-1,0,D:\files\games\snes\Europe\Flintstones, The - The Treasure of Sierra Madrock (E).smc,,null,0
Fun 'N Games (E),21,-1,0,D:\files\games\snes\Europe\Fun 'N Games (E).smc,,null,0
Itchy & Scratchy Game, The (E),21,-1,0,D:\files\games\snes\Europe\Itchy & Scratchy Game, The (E).smc,,null,0
Lemmings 2 (E),21,-1,0,D:\files\games\snes\Europe\Lemmings 2 (E).smc,,null,0
Lethal Enforcers (E) [!],21,-1,0,D:\files\games\snes\Europe\Lethal Enforcers (E) [!].smc,,null,0
Lethal Weapon (E),21,-1,0,D:\files\games\snes\Europe\Lethal Weapon (E).smc,,null,0
Lion King, The (E),21,-1,0,D:\files\games\snes\Europe\Lion King, The (E).smc,,null,0
Looney Tunes Basketball (E),21,-1,0,D:\files\games\snes\Europe\Looney Tunes Basketball (E).smc,,null,0
Lost Vikings 2, The (E),21,-1,0,D:\files\games\snes\Europe\Lost Vikings 2, The (E).smc,,null,0
Lost Vikings, The (G),21,-1,0,D:\files\games\snes\Europe\Lost Vikings, The (G).smc,,null,0
Lothar Matthaus Super Soccer (G),21,-1,0,D:\files\games\snes\Europe\Lothar Matthaus Super Soccer (G).smc,,null,0
Lucky Luke (E),21,-1,0,D:\files\games\snes\Europe\Lucky Luke (E).smc,,null,0
Lufia II - Rise of the Sinistrals (G),21,-1,0,D:\files\games\snes\Europe\Lufia II - Rise of the Sinistrals (G).smc,,null,0
Madden NFL '93 (E),21,-1,0,D:\files\games\snes\Europe\Madden NFL '93 (E).smc,,null,0
Madden NFL '94 (E) [!],21,-1,0,D:\files\games\snes\Europe\Madden NFL '94 (E) [!].smc,,null,0
Madden NFL '95 (E),21,-1,0,D:\files\games\snes\Europe\Madden NFL '95 (E).smc,,null,0
Magic Boy (E),21,-1,0,D:\files\games\snes\Europe\Magic Boy (E).smc,,null,0
Magic Sword (E),21,-1,0,D:\files\games\snes\Europe\Magic Sword (E).smc,,null,0
Magical Quest Starring Mickey Mouse, The (V1.1) (G),21,-1,0,D:\files\games\snes\Europe\Magical Quest Starring Mickey Mouse, The (V1.1) (G).smc,,null,0
Major Title (E),21,-1,0,D:\files\games\snes\Europe\Major Title (E).smc,,null,0
Manchester United Championship Soccer (E),21,-1,0,D:\files\games\snes\Europe\Manchester United Championship Soccer (E).smc,,null,0
Mario is Missing (G),21,-1,0,D:\files\games\snes\Europe\Mario is Missing (G).smc,,null,0
Mario Paint (E),21,-1,0,D:\files\games\snes\Europe\Mario Paint (E).smc,,null,0
Mario's Time Machine (G),21,-1,0,D:\files\games\snes\Europe\Mario's Time Machine (G).smc,,null,0
Marko's Magic Football (E),21,-1,0,D:\files\games\snes\Europe\Marko's Magic Football (E).smc,,null,0
Mask, The (E),21,-1,0,D:\files\games\snes\Europe\Mask, The (E).smc,,null,0
Mechwarrior (E) [!],21,-1,0,D:\files\games\snes\Europe\Mechwarrior (E) [!].smc,,null,0
Mechwarrior (G),21,-1,0,D:\files\games\snes\Europe\Mechwarrior (G).smc,,null,0
Mechwarrior 3050 (E),21,-1,0,D:\files\games\snes\Europe\Mechwarrior 3050 (E).smc,,null,0
Mega lo Mania (E),21,-1,0,D:\files\games\snes\Europe\Mega lo Mania (E).smc,,null,0
Mega Man 7 (E),21,-1,0,D:\files\games\snes\Europe\Mega Man 7 (E).smc,,null,0
Mega Man X (E),21,-1,0,D:\files\games\snes\Europe\Mega Man X (E).smc,,null,0
Mega Man X 3 (E) [!],21,-1,0,D:\files\games\snes\Europe\Mega Man X 3 (E) [!].smc,,null,0
Metal Marines (E),21,-1,0,D:\files\games\snes\Europe\Metal Marines (E).smc,,null,0
Michael Jordan - Chaos in the Windy City (E) [!],21,-1,0,D:\files\games\snes\Europe\Michael Jordan - Chaos in the Windy City (E) [!].smc,,null,0
Mickey & Minnie - The Great Circus Mystery (E),21,-1,0,D:\files\games\snes\Europe\Mickey & Minnie - The Great Circus Mystery (E).smc,,null,0
Mickey Mania (E),21,-1,0,D:\files\games\snes\Europe\Mickey Mania (E).smc,,null,0
Micro Machines (E),21,-1,0,D:\files\games\snes\Europe\Micro Machines (E).smc,,null,0
Micro Machines 2 - Turbo Tournament (E),21,-1,0,D:\files\games\snes\Europe\Micro Machines 2 - Turbo Tournament (E).smc,,null,0
Might and Magic II - Gates to Another World (G),21,-1,0,D:\files\games\snes\Europe\Might and Magic II - Gates to Another World (G).smc,,null,0
Mighty Max (E),21,-1,0,D:\files\games\snes\Europe\Mighty Max (E).smc,,null,0
Mighty Morphin Power Rangers (E),21,-1,0,D:\files\games\snes\Europe\Mighty Morphin Power Rangers (E).smc,,null,0
Mighty Morphin Power Rangers - Fighting Edition (E),21,-1,0,D:\files\games\snes\Europe\Mighty Morphin Power Rangers - Fighting Edition (E).smc,,null,0
Mighty Morphin Power Rangers - Movie Edition (E),21,-1,0,D:\files\games\snes\Europe\Mighty Morphin Power Rangers - Movie Edition (E).smc,,null,0
Mohawk and Headphone Jack (E),21,-1,0,D:\files\games\snes\Europe\Mohawk and Headphone Jack (E).smc,,null,0
Mortal Kombat (E) (Blood Patch) [h1],21,-1,0,D:\files\games\snes\Europe\Mortal Kombat (E) (Blood Patch) [h1].smc,,null,0
Mortal Kombat (E) [!],21,-1,0,D:\files\games\snes\Europe\Mortal Kombat (E) [!].smc,,null,0
Mortal Kombat 3 (E) [!],21,-1,0,D:\files\games\snes\Europe\Mortal Kombat 3 (E) [!].smc,,null,0
Mortal Kombat II (E) (V1.1),21,-1,0,D:\files\games\snes\Europe\Mortal Kombat II (E) (V1.1).smc,,null,0
Mr. Do! (E),21,-1,0,D:\files\games\snes\Europe\Mr. Do! (E).smc,,null,0
Mr. Nutz (E),21,-1,0,D:\files\games\snes\Europe\Mr. Nutz (E).smc,,null,0
Mystic Quest Legend (G),21,-1,0,D:\files\games\snes\Europe\Mystic Quest Legend (G).smc,,null,0
NBA All-Star Challenge (E),21,-1,0,D:\files\games\snes\Europe\NBA All-Star Challenge (E).smc,,null,0
NBA Give 'N Go (E) [!],21,-1,0,D:\files\games\snes\Europe\NBA Give 'N Go (E) [!].smc,,null,0
NBA Hang Time (E),21,-1,0,D:\files\games\snes\Europe\NBA Hang Time (E).smc,,null,0
NBA Jam (E),21,-1,0,D:\files\games\snes\Europe\NBA Jam (E).smc,,null,0
NBA Live '95 (E),21,-1,0,D:\files\games\snes\Europe\NBA Live '95 (E).smc,,null,0
NBA Live '96 (E),21,-1,0,D:\files\games\snes\Europe\NBA Live '96 (E).smc,,null,0
NFL Quarterback Club '96 (E),21,-1,0,D:\files\games\snes\Europe\NFL Quarterback Club '96 (E).smc,,null,0
NHL '95 (E),21,-1,0,D:\files\games\snes\Europe\NHL '95 (E).smc,,null,0
NHL '96 (E),21,-1,0,D:\files\games\snes\Europe\NHL '96 (E).smc,,null,0
NHL '97 (E),21,-1,0,D:\files\games\snes\Europe\NHL '97 (E).smc,,null,0
Ninja Warriors, The (E) [!],21,-1,0,D:\files\games\snes\Europe\Ninja Warriors, The (E) [!].smc,,null,0
Olympic Summer Games 96 (E),21,-1,0,D:\files\games\snes\Europe\Olympic Summer Games 96 (E).smc,,null,0
On the Ball (E) [!],21,-1,0,D:\files\games\snes\Europe\On the Ball (E) [!].smc,,null,0
Out to Lunch (E),21,-1,0,D:\files\games\snes\Europe\Out to Lunch (E).smc,,null,0
Outlander (E) [!],21,-1,0,D:\files\games\snes\Europe\Outlander (E) [!].smc,,null,0
Pac Attack (E),21,-1,0,D:\files\games\snes\Europe\Pac Attack (E).smc,,null,0
Pac in Time (E) [!],21,-1,0,D:\files\games\snes\Europe\Pac in Time (E) [!].smc,,null,0
Pac-Man 2 - The New Adventures (G),21,-1,0,D:\files\games\snes\Europe\Pac-Man 2 - The New Adventures (G).smc,,null,0
Pagemaster, The (E),21,-1,0,D:\files\games\snes\Europe\Pagemaster, The (E).smc,,null,0
Paper Boy 2 (E),21,-1,0,D:\files\games\snes\Europe\Paper Boy 2 (E).smc,,null,0
Parodius Non-Sense Fantasy (E),21,-1,0,D:\files\games\snes\Europe\Parodius Non-Sense Fantasy (E).smc,,null,0
Pebble Beach Golf Links (E),21,-1,0,D:\files\games\snes\Europe\Pebble Beach Golf Links (E).smc,,null,0
PGA Tour Golf (E),21,-1,0,D:\files\games\snes\Europe\PGA Tour Golf (E).smc,,null,0
Phalanx (E),21,-1,0,D:\files\games\snes\Europe\Phalanx (E).smc,,null,0
Pilotwings (E),21,-1,0,D:\files\games\snes\Europe\Pilotwings (E).smc,,null,0
Pinball Dreams (E),21,-1,0,D:\files\games\snes\Europe\Pinball Dreams (E).smc,,null,0
Pinball Fantasies (E),21,-1,0,D:\files\games\snes\Europe\Pinball Fantasies (E).smc,,null,0
Pink Panther Goes to Hollywood (E) [!],21,-1,0,D:\files\games\snes\Europe\Pink Panther Goes to Hollywood (E) [!].smc,,null,0
Pinocchio (E) [!],21,-1,0,D:\files\games\snes\Europe\Pinocchio (E) [!].smc,,null,0
Pirates of Dark Water (E),21,-1,0,D:\files\games\snes\Europe\Pirates of Dark Water (E).smc,,null,0
Pit Fighter (E) [!],21,-1,0,D:\files\games\snes\Europe\Pit Fighter (E) [!].smc,,null,0
Plok (E),21,-1,0,D:\files\games\snes\Europe\Plok (E).smc,,null,0
Pocky & Rocky (E),21,-1,0,D:\files\games\snes\Europe\Pocky & Rocky (E).smc,,null,0
Pocky & Rocky 2 (E),21,-1,0,D:\files\games\snes\Europe\Pocky & Rocky 2 (E).smc,,null,0
Pop 'N' Twinbee (E),21,-1,0,D:\files\games\snes\Europe\Pop 'N' Twinbee (E).smc,,null,0
Pop 'N' Twinbee - Rainbow Bell Adventure (G),21,-1,0,D:\files\games\snes\Europe\Pop 'N' Twinbee - Rainbow Bell Adventure (G).smc,,null,0
Populous (E),21,-1,0,D:\files\games\snes\Europe\Populous (E).smc,,null,0
Populous 2 (G),21,-1,0,D:\files\games\snes\Europe\Populous 2 (G).smc,,null,0
Populous 2 - Trials of the Olympian Gods (E),21,-1,0,D:\files\games\snes\Europe\Populous 2 - Trials of the Olympian Gods (E).smc,,null,0
Porky Pig's Haunted Holiday (E),21,-1,0,D:\files\games\snes\Europe\Porky Pig's Haunted Holiday (E).smc,,null,0
Power Drive (E),21,-1,0,D:\files\games\snes\Europe\Power Drive (E).smc,,null,0
Power Monger (E),21,-1,0,D:\files\games\snes\Europe\Power Monger (E).smc,,null,0
Power Piggs of the Dark Age (E) [!],21,-1,0,D:\files\games\snes\Europe\Power Piggs of the Dark Age (E) [!].smc,,null,0
Prehistorik Man (E),21,-1,0,D:\files\games\snes\Europe\Prehistorik Man (E).smc,,null,0
Prince of Persia (E),21,-1,0,D:\files\games\snes\Europe\Prince of Persia (E).smc,,null,0
Prince of Persia 2 (E),21,-1,0,D:\files\games\snes\Europe\Prince of Persia 2 (E).smc,,null,0
Pushover (E),21,-1,0,D:\files\games\snes\Europe\Pushover (E).smc,,null,0
Putty Squad (E),21,-1,0,D:\files\games\snes\Europe\Putty Squad (E).smc,,null,0
Puzzle Bobble (E),21,-1,0,D:\files\games\snes\Europe\Puzzle Bobble (E).smc,,null,0
R-Type 3 (E)(21451),21,-1,0,D:\files\games\snes\Europe\R-Type 3 (E)(21451).smc,,null,0
R-Type 3 (E)(5711),21,-1,0,D:\files\games\snes\Europe\R-Type 3 (E)(5711).smc,,null,0
Radical Rex (E),21,-1,0,D:\files\games\snes\Europe\Radical Rex (E).smc,,null,0
Ranma « (F),21,-1,0,D:\files\games\snes\Europe\Ranma « (F).smc,,null,0
Ranma « Hard Battle (E),21,-1,0,D:\files\games\snes\Europe\Ranma « Hard Battle (E).smc,,null,0
Ranma ½ (F),21,-1,0,D:\files\games\snes\Europe\Ranma ½ (F).smc,,null,0
Ranma ½ Hard Battle (E),21,-1,0,D:\files\games\snes\Europe\Ranma ½ Hard Battle (E).smc,,null,0
Realm (E) [!],21,-1,0,D:\files\games\snes\Europe\Realm (E) [!].smc,,null,0
Ren and Stimpy Show, The - Time Warp (E),21,-1,0,D:\files\games\snes\Europe\Ren and Stimpy Show, The - Time Warp (E).smc,,null,0
Ren and Stimpy Show, The - Veediots (E),21,-1,0,D:\files\games\snes\Europe\Ren and Stimpy Show, The - Veediots (E).smc,,null,0
Revolution X (E) [!],21,-1,0,D:\files\games\snes\Europe\Revolution X (E) [!].smc,,null,0
Revolution X (G),21,-1,0,D:\files\games\snes\Europe\Revolution X (G).smc,,null,0
Rise of the Robots (E),21,-1,0,D:\files\games\snes\Europe\Rise of the Robots (E).smc,,null,0
